region,period_begin,homes_sold,inventory,median_dom,off_market_in_two_weeks,avg_sale_to_list,sold_above_list,median_sale_price_mom,median_sale_price_yoy,homes_sold_mom,homes_sold_yoy,inventory_mom,inventory_yoy,median_dom_mom,median_dom_yoy,year,state_NC,covid_era,Q_1,Q_2,Q_3,Q_4,log_price,median_sale_price
28037,2018-03-01,0.7541972665704786,1.0939253987147175,-0.13024563447091878,1.2100393094352895,0.5209261318799854,-0.02840735628899022,-0.06624537843000394,-0.2950707890642402,0.1887631663158679,-0.4728466245988489,0.41059631469107233,-0.2724474862069934,-0.6053999323120502,0.23173709374530946,2018,1,0,True,False,False,False,12.6643404915759,316266.5
28037,2018-04-01,0.8839669223823616,1.0628658460686795,-0.5732022307568254,0.4171471492097527,0.5283184854180434,0.06582785406550307,0.1053948008968322,-0.17396373957337752,0.12274974567585988,-0.49973501440460366,-0.1251290635034725,-0.3275487234418756,-0.711400797435557,-0.3285382122597133,2018,1,0,False,True,False,False,12.744026936684417,342500.0
28037,2018-05-01,1.1734530776550238,0.8842734183539617,-0.44195583185729753,1.0382460080530898,0.41377412748979814,-0.14550053528782375,-0.07819229981722123,-0.1154023545045029,0.38746486058053614,-0.3040905850456968,-0.45335313533786226,-0.4360337160939325,0.21610677239512616,-0.22750496035716822,2018,1,0,False,True,False,False,12.747678655197562,343753.0
28037,2018-06-01,1.4030455456298938,0.9463925236460374,-0.3025065330265491,0.6170835925930029,0.3222119764189717,-0.2533803740220847,-0.07826359019694662,-0.13901472839259213,0.22546215270556655,-0.1283227399275446,0.09368913427851533,-0.2499458972173993,0.2293568805355645,-0.14484139061872223,2018,1,0,False,True,False,False,12.751299696013497,345000.0
28037,2018-07-01,1.0536657030594394,1.0085116289381133,-0.16305723419580076,-0.6825032893981215,0.23202551876458036,-0.5097904255064156,-0.22088997979565608,-0.19810794145110178,-0.6045311589717756,-0.20763406990539052,0.08881921189727032,-0.20523588553229574,0.2293568805355645,0.011300907776120181,2018,1,0,False,False,True,False,12.691580461311874,325000.0
28037,2018-08-01,0.8839669223823616,0.8842734183539617,-0.15485433426458026,0.2801536602249337,0.23903528814133398,-0.4051325564933393,-0.08666300188250368,-0.18529287984539422,-0.39888172661305327,-0.24138307121972805,-0.340342697949904,-0.19415836027578975,0.01735515028855122,-0.06217782088027625,2018,1,0,False,False,True,False,12.691580461311874,325000.0
28037,2018-09-01,0.5345870798119072,0.8143894249003765,-0.2122746337831237,0.02344514032545238,0.3430518497123624,-0.2952087093502589,-0.09022517937327548,-0.20108158459486516,-0.7424346691753507,-0.4591287155482483,-0.22711700258596818,-0.14665893076915326,-0.08864571483495541,-0.40201694091610973,2018,1,0,False,False,True,False,12.690040815126281,324500.0
28037,2018-10-01,0.6344098919748942,0.7522703196083007,-0.16305723419580076,-0.6825032893981215,0.2961999417091948,-0.35566777964470353,-0.06525700463441247,-0.15747114622006295,0.0943488010633842,-0.3690482669371879,-0.21412790766326592,0.006449016255847328,0.08360569099074287,-0.45712598740840704,2018,1,0,False,False,False,True,12.699243334057444,327500.0
28037,2018-11-01,0.3748705803511281,0.7212107669622628,-0.14665143433335975,0.2705270907287033,0.36663147370011495,-0.17912729438492445,-0.21990013268105313,-0.16271581900411067,-0.6571037151052447,-0.4221475484833764,-0.13851662661732858,-0.09319779508799474,0.030605258428989552,-0.4938653517366053,2018,1,0,False,False,False,True,12.63997780733669,308654.5
28037,2018-12-01,0.31497689305333587,0.7833298722543386,0.42755156085207474,1.8036629196283782,0.30453061562211886,-0.445158348209569,-0.07521924795890197,-0.11331268934253799,-0.27200534572890916,-0.2897692063609585,0.10816547889125562,0.014913638462440924,0.9316126119787961,0.36950970997605276,2018,1,0,False,False,False,True,12.644908053113443,310180.0
